date,time,open,high,low,close,volume
2026-02-16,08:03:00,3071,3075,3071,3074.9,849
2026-02-16,08:06:00,3075,3079.8,3074.9,3079.6,618
2026-02-16,08:09:00,3079.6,3079.6,3075.6,3077,680
2026-02-16,08:12:00,3077,3077.4,3074,3074,270
2026-02-16,08:15:00,3074,3076.1,3071.5,3073.1,660
2026-02-16,08:18:00,3073.1,3075,3071.8,3074.2,448
2026-02-16,08:21:00,3074,3075.4,3071,3071,765
2026-02-16,08:24:00,3071.1,3072.4,3070,3070,1203
2026-02-16,08:27:00,3070.9,3074,3070,3072.8,645
2026-02-16,08:30:00,3072.8,3075.4,3072,3075.4,147
2026-02-16,08:33:00,3075.4,3075.4,3070.5,3071.3,246
2026-02-16,08:36:00,3071.3,3073.1,3070.5,3072.9,389
2026-02-16,08:39:00,3072.9,3077,3071,3077,902
2026-02-16,08:42:00,3077,3077,3073.7,3075,239
2026-02-16,08:45:00,3075,3078,3074.8,3075,731
2026-02-16,08:48:00,3075,3075.3,3073,3074.8,477
2026-02-16,08:51:00,3074.8,3074.9,3071,3072.7,948
2026-02-16,08:54:00,3072,3075,3072,3075,1554
2026-02-16,08:57:00,3075,3076.3,3074,3076.1,897
2026-02-16,09:00:00,3076.1,3079,3073.5,3078.2,2026
2026-02-16,09:03:00,3078.2,3078.2,3075.5,3076.1,1361
2026-02-16,09:06:00,3077.8,3078,3073.1,3073.4,2527
2026-02-16,09:09:00,3073.4,3073.4,3065.7,3071.3,5519
2026-02-16,09:12:00,3071.3,3072,3068.7,3070.4,1388
2026-02-16,09:15:00,3070.4,3074.5,3070,3071.6,1270
2026-02-16,09:18:00,3071.6,3073.7,3070.9,3071.7,555
2026-02-16,09:21:00,3072.6,3074,3066.9,3069.8,3287
2026-02-16,09:24:00,3068,3075,3067,3074,1956
2026-02-16,09:27:00,3074,3074,3067.1,3067.3,1390
2026-02-16,09:30:00,3068.8,3073.9,3067.2,3071.5,3148
2026-02-16,09:33:00,3071.5,3071.5,3058.6,3064.1,10332
2026-02-16,09:36:00,3064.1,3070,3062.7,3068.1,5708
2026-02-16,09:39:00,3068,3069.5,3066,3067,2797
2026-02-16,09:42:00,3067.7,3067.7,3060.1,3065,2828
2026-02-16,09:45:00,3063.8,3066.6,3060,3063.9,8950
2026-02-16,09:48:00,3064.9,3073.5,3058.5,3071.9,20405
2026-02-16,09:51:00,3072,3075,3068.4,3070.6,8159
2026-02-16,09:54:00,3069.6,3078.4,3065.7,3077,10699
2026-02-16,09:57:00,3077,3079.9,3070.8,3072.3,7792
2026-02-17,03:45:00,3088.1,3108,3073.6,3108,49212
2026-02-17,03:48:00,3102.4,3119.9,3093.3,3098.9,34289
2026-02-17,03:51:00,3098.9,3106,3090.6,3090.7,18835
2026-02-17,03:54:00,3089.1,3099.9,3086.8,3091.1,10401
2026-02-17,03:57:00,3091.1,3092.3,3078.6,3084.3,13094
2026-02-17,04:00:00,3084.9,3086.1,3078.5,3086.1,6455
2026-02-17,04:03:00,3083.7,3085,3079,3082.5,5225
2026-02-17,04:06:00,3080.5,3084.7,3077.7,3081,7870
2026-02-17,04:09:00,3082.5,3084,3076.8,3083.8,4877
2026-02-17,04:12:00,3083.8,3084,3076,3080.8,3879
2026-02-17,04:15:00,3082.6,3087.7,3076.5,3084.5,8026
2026-02-17,04:18:00,3084.5,3090.1,3083.1,3090.1,4102
2026-02-17,04:21:00,3091.5,3102.9,3091.5,3097,13292
2026-02-17,04:24:00,3097.2,3099.9,3092.1,3093.2,4050
2026-02-17,04:27:00,3093,3104.8,3090.5,3097.9,11580
2026-02-17,04:30:00,3099.6,3101.3,3091,3092.7,5020
2026-02-17,04:33:00,3092.7,3095,3088,3094,6422
2026-02-17,04:36:00,3092.3,3094.5,3086.1,3086.6,3939
2026-02-17,04:39:00,3086.5,3087.6,3081.1,3084.1,5798
2026-02-17,04:42:00,3084.1,3088.2,3084.1,3087,1906
2026-02-17,04:45:00,3087.4,3088.5,3084.3,3085.9,2740
2026-02-17,04:48:00,3085.9,3088.3,3084,3087,1196
2026-02-17,04:51:00,3088.3,3088.3,3084,3085,1930
2026-02-17,04:54:00,3085,3087.4,3081.7,3084.1,2411
2026-02-17,04:57:00,3081,3088,3081,3084,2286
2026-02-17,05:00:00,3084.8,3089.6,3084.5,3085.1,2731
2026-02-17,05:03:00,3085.1,3086.9,3084,3084.1,973
2026-02-17,05:06:00,3084.1,3085.8,3084,3084.2,966
2026-02-17,05:09:00,3084.2,3087.1,3084,3086,953
2026-02-17,05:12:00,3086,3086,3079,3081.1,5187
2026-02-17,05:15:00,3081.1,3083,3078,3078,1367
2026-02-17,05:18:00,3078.6,3083.7,3078.6,3080.9,1616
2026-02-17,05:21:00,3080.9,3082.4,3078.1,3081.6,1060
2026-02-17,05:24:00,3079.8,3083,3079,3081.2,953
2026-02-17,05:27:00,3082.5,3082.5,3060.8,3068,20893
2026-02-17,05:30:00,3068,3075,3068,3072.2,3085
