date,time,open,high,low,close,volume
2026-02-16,05:27:00,158.87,158.87,158.3,158.3,14
2026-02-16,05:30:00,158.51,158.51,157.01,157.01,286
2026-02-16,05:33:00,157.01,157.85,157.01,157.85,2
2026-02-16,05:36:00,158,158,155.15,155.15,1688
2026-02-16,05:39:00,155.15,157.75,155.15,157.75,21
2026-02-16,05:42:00,157.75,157.75,157.22,157.75,12
2026-02-16,05:45:00,157.75,157.75,157.75,157.75,0
2026-02-16,05:48:00,157.05,157.05,157.05,157.05,6
2026-02-16,05:51:00,157,158.39,157,158.39,52
2026-02-16,05:54:00,158.39,158.39,158.39,158.39,0
2026-02-16,05:57:00,158.39,158.39,157.42,157.42,8
2026-02-16,06:00:00,156.61,156.61,156.61,156.61,50
2026-02-16,06:03:00,156.61,156.61,155.99,155.99,100
2026-02-16,06:06:00,155.99,155.99,153,153.89,993
2026-02-16,06:09:00,153.89,154.96,153.89,154.96,137
2026-02-16,06:12:00,154.96,154.96,154,154.75,169
2026-02-16,06:15:00,154,154.34,154,154.34,181
2026-02-16,06:18:00,154.34,154.34,154.34,154.34,0
2026-02-16,06:21:00,154.42,154.99,152.01,152.02,1114
2026-02-16,06:24:00,152.78,154.08,152.23,153.67,498
2026-02-16,06:27:00,153.67,153.99,153.28,153.99,248
2026-02-16,06:30:00,153.6,153.6,153.6,153.6,20
2026-02-16,06:33:00,153,153,153,153,675
2026-02-16,06:36:00,153,153,153,153,0
2026-02-16,06:39:00,153,153,153,153,325
2026-02-16,06:42:00,153,153,153,153,12
2026-02-16,06:48:00,153.58,153.58,153.58,153.58,1
2026-02-16,06:51:00,153.24,153.33,153.12,153.21,16
2026-02-16,06:54:00,153.21,153.21,153.21,153.21,0
2026-02-16,06:57:00,153.21,153.21,153,153,200
2026-02-16,07:00:00,153,153,153,153,584
2026-02-16,07:06:00,153,153,153,153,1
2026-02-16,07:09:00,153,153,153,153,0
2026-02-16,07:12:00,153,153,152.81,152.81,270
2026-02-16,07:15:00,152.81,152.81,152.81,152.81,0
2026-02-16,07:18:00,152.81,154,152.81,154,500
2026-02-16,07:21:00,154,154,153,153,80
2026-02-16,07:24:00,153,153,153,153,73
2026-02-16,07:27:00,153,153,153,153,15
2026-02-16,07:30:00,153,153,153,153,0
2026-02-16,07:33:00,153,153,152.82,152.82,65
2026-02-16,07:36:00,152.82,152.82,152.82,152.82,0
2026-02-16,07:39:00,152.82,152.82,152.69,152.69,25
2026-02-16,07:42:00,152.69,152.69,152.15,152.15,50
2026-02-16,07:45:00,152.15,152.21,152.15,152.21,20
2026-02-16,07:48:00,152.21,152.75,152.21,152.75,71
2026-02-16,07:51:00,152.75,152.75,152.75,152.75,0
2026-02-16,07:54:00,152.76,152.76,152.75,152.75,61
2026-02-16,07:57:00,152.75,152.75,152.7,152.7,50
2026-02-16,08:00:00,152.7,152.7,152.7,152.7,0
2026-02-16,08:03:00,152.7,152.7,152.7,152.7,0
2026-02-16,08:06:00,152.7,152.7,152.7,152.7,5
2026-02-16,08:09:00,152.7,152.94,152.7,152.94,41
2026-02-16,08:12:00,152.94,152.94,152.91,152.91,11
2026-02-16,08:15:00,152.91,152.91,150.25,151.86,1284
2026-02-16,08:18:00,151.86,151.86,151.86,151.86,3
2026-02-16,08:21:00,151.86,151.86,151.86,151.86,0
2026-02-16,08:24:00,151.86,152.34,151.86,152.34,262
2026-02-16,08:27:00,152.34,152.34,150.25,151.91,250
2026-02-16,08:30:00,151.91,151.91,150.25,151.37,150
2026-02-16,08:33:00,151.37,151.37,151.37,151.37,0
2026-02-16,08:36:00,151.37,151.37,151.37,151.37,0
2026-02-16,08:39:00,151.37,151.37,151.37,151.37,0
2026-02-16,08:42:00,151.37,151.37,151.37,151.37,0
2026-02-16,08:45:00,151.37,151.37,151.37,151.37,0
2026-02-16,08:48:00,151.37,152.78,151.37,152.78,237
2026-02-16,08:51:00,152.78,152.78,152.78,152.78,20
2026-02-16,08:54:00,152.78,152.78,152,152,89
2026-02-16,08:57:00,152.1,152.94,151.41,152.16,378
2026-02-16,09:00:00,152.16,152.38,152.16,152.38,2
2026-02-16,09:03:00,152.38,153.5,152,153.5,276
2026-02-16,09:06:00,153.5,153.58,152.25,152.25,125
2026-02-16,09:09:00,152.25,152.49,152.2,152.49,69
