date,time,open,high,low,close,volume
2026-02-17,12:48:00,275.13,275.3,275,275.09,2125
2026-02-17,12:51:00,275.09,275.43,274.76,275.43,6074
2026-02-17,12:54:00,275.43,275.72,274.8,274.8,8793
2026-02-17,12:57:00,274.8,275.18,274.8,274.81,899
2026-02-17,13:00:00,274.97,275.35,274.81,275.2,9226
2026-02-17,13:03:00,275.2,275.2,274.41,274.68,5223
2026-02-17,13:06:00,274.68,275.33,274.54,275,8083
2026-02-17,13:09:00,275,275.49,275,275.41,11283
2026-02-17,13:12:00,275.41,275.41,275,275.36,5144
2026-02-17,13:15:00,275.5,275.5,275.21,275.35,1021
2026-02-17,13:18:00,275.35,275.75,275.3,275.44,4742
2026-02-17,13:21:00,275.44,275.6,275.4,275.57,499
2026-02-17,13:24:00,275.41,275.82,275.25,275.78,8085
2026-02-17,13:27:00,275.73,276,275.49,275.7,5887
2026-02-17,13:30:00,275.7,275.7,275.4,275.43,1695
2026-02-17,13:33:00,275.43,275.69,275.38,275.62,26564
2026-02-17,13:36:00,275.62,275.8,275.37,275.51,3405
2026-02-17,13:39:00,275.51,275.62,275.24,275.28,3748
2026-02-17,13:42:00,275.28,275.4,275,275,1256
2026-02-17,13:45:00,275,275,274.4,274.4,6633
2026-02-17,13:48:00,274.4,274.78,274.12,274.78,8567
2026-02-17,13:51:00,274.78,275,274.58,275,2378
2026-02-17,13:54:00,275,275,274.78,274.98,1383
2026-02-17,13:57:00,274.98,275.67,274.78,275.23,11797
2026-02-17,14:00:00,275.23,275.74,275.2,275.47,9204
2026-02-17,14:03:00,275.47,275.52,275.13,275.52,8980
2026-02-17,14:06:00,275.52,275.52,275.08,275.1,3093
2026-02-17,14:09:00,275.1,275.3,274.55,274.55,4454
2026-02-17,14:12:00,274.55,274.75,274.41,274.7,11717
2026-02-17,14:15:00,274.7,275.06,274.5,274.78,4579
2026-02-17,14:18:00,274.78,274.94,274.49,274.78,3711
2026-02-17,14:21:00,274.78,275.35,274.52,274.83,5208
2026-02-17,14:24:00,274.83,275.5,274.83,275.25,14482
2026-02-17,14:27:00,275.25,275.4,274.81,274.81,13206
2026-02-17,14:30:00,274.81,275,274.47,274.94,7929
2026-02-17,14:33:00,274.94,275.07,274.68,275.01,7409
2026-02-17,14:36:00,275.01,275.3,274.82,275.3,3726
2026-02-17,14:39:00,275.3,275.38,275,275,6096
2026-02-17,14:42:00,275,275.16,274.61,275.01,4020
2026-02-17,14:45:00,275.01,275.35,274.79,275.01,8905
2026-02-17,14:48:00,275.01,275.28,274.75,274.75,5698
2026-02-17,14:51:00,274.75,275.13,274.57,274.93,4878
2026-02-17,14:54:00,274.93,275.27,274.63,274.78,7343
2026-02-17,14:57:00,274.79,275.08,274.53,274.96,7046
2026-02-17,15:00:00,274.96,274.96,274.5,274.94,14548
2026-02-17,15:03:00,274.88,274.9,274.36,274.63,26338
2026-02-17,15:06:00,274.55,274.88,274.45,274.45,5046
2026-02-17,15:09:00,274.39,274.58,274.01,274.5,20830
2026-02-17,15:12:00,274.58,275.15,274.17,274.82,27099
2026-02-17,15:15:00,274.82,274.98,274,274.16,17138
2026-02-17,15:18:00,274.25,274.25,273.53,274.22,22805
2026-02-17,15:21:00,274.2,274.21,273.7,273.97,15222
2026-02-17,15:24:00,273.97,273.98,273.02,273.02,36834
2026-02-17,15:27:00,273.02,274.03,272.8,273.8,41747
2026-02-17,15:30:00,273.8,273.8,273.8,273.8,0
2026-02-18,09:15:00,276,284.9,274.02,284.9,270238
2026-02-18,09:18:00,284.7,292.93,284.7,292.02,667766
2026-02-18,09:21:00,291.73,294.4,288.7,290.36,692514
2026-02-18,09:24:00,289.82,294.15,289.72,293.25,542950
2026-02-18,09:27:00,293.04,296.72,292.64,294.3,873584
2026-02-18,09:30:00,294.46,297.88,294.27,297.39,684331
2026-02-18,09:33:00,297.29,299.89,296.36,299.25,1035034
2026-02-18,09:36:00,299.38,302.5,298.1,300.75,1117923
2026-02-18,09:39:00,300.7,306.33,300.7,304.72,1621912
2026-02-18,09:42:00,304.84,305,301.53,301.9,957499
2026-02-18,09:45:00,302.43,302.76,299.5,300.18,795450
2026-02-18,09:48:00,300.14,300.32,298.3,299.59,480457
2026-02-18,09:51:00,299.57,299.7,297.09,297.1,569572
2026-02-18,09:54:00,296.92,296.92,294.66,295.22,746254
2026-02-18,09:57:00,295.22,296.99,295.01,295.52,434249
2026-02-18,10:00:00,295.5,298.7,295,298.69,679205
2026-02-18,10:03:00,298.53,299.2,297.76,298.81,444202
2026-02-18,10:06:00,298.72,299.64,297,299.16,333243
2026-02-18,10:09:00,299.06,299.9,298.13,298.6,300917
2026-02-18,10:12:00,298.38,298.8,297.61,298.3,143618
2026-02-18,10:15:00,298.15,298.26,297.05,297.23,161805
2026-02-18,10:18:00,297.22,298.99,297.22,297.76,171614
2026-02-18,10:21:00,297.76,297.87,297.12,297.21,79190
2026-02-18,10:24:00,297.21,298,296.5,297.3,131745
2026-02-18,10:27:00,297.68,297.75,296.3,296.71,180271
2026-02-18,10:30:00,296.71,298.72,296.45,297.84,182210
2026-02-18,10:33:00,297.84,301.14,297.59,300,501780
2026-02-18,10:36:00,299.9,302.45,299.7,301.98,497508
2026-02-18,10:39:00,301.73,302.34,300.5,300.86,450181
2026-02-18,10:42:00,300.97,300.99,300.1,300.79,131033
2026-02-18,10:45:00,300.7,300.7,297.85,297.96,389777
2026-02-18,10:48:00,297.8,298.25,296.25,296.55,302652
2026-02-18,10:51:00,296.55,297.33,296.1,296.4,256130
2026-02-18,10:54:00,296.28,298.93,296.28,298.47,275002
2026-02-18,10:57:00,298.5,298.7,295.84,296.16,282603
2026-02-18,11:00:00,296.17,296.6,295.33,296.08,157643
2026-02-18,11:03:00,296.22,296.34,294.5,294.84,293248
